"variavel","PIP","Post Mean","Post SD","Cond.Pos.Sign","PIP_maior_igual_05"
"z_idm",0.907415,0.326500884618878,0.154936215471393,1,TRUE
"z_leitos1k",0.619799,-0.11487182395155,0.108988205336903,0,TRUE
"z_idosos",0.5309545,-0.0967787463574061,0.109541060889249,0,TRUE
"z_ivs.renda",0.3741895,-0.0719047986023899,0.111160624624398,0,FALSE
"z_eleitas.fem",0.307424,-0.0370418421483613,0.0666342372140254,0,FALSE
"semiarido",0.3059455,-0.0991655889962279,0.183656091151647,0,FALSE
"z_emprego",0.2676565,-0.0420813218091331,0.0845300388305381,0.000728544087814045,FALSE
"z_int.circ",0.2522755,-0.0335377867541369,0.0721549937626534,3.36930796886737e-05,FALSE
"z_pibpc",0.237354,-0.0352239562032391,0.0796080024721544,0.0133850657632903,FALSE
"z_ivs.capital",0.2118305,0.0311166479453017,0.0769727356106482,0.993919667769608,FALSE
"aliadogov",0.1967915,0.0340717205569205,0.0877725380630286,1,FALSE
"z_int.resp",0.196562,-0.0214669131805945,0.0574594555725004,0.0022868096130483,FALSE
"z_pop.rural",0.182779,-0.019369139645664,0.0543621710407919,1.09418248540587e-05,FALSE
"z_int.diab",0.170034,-0.0152368696555359,0.0457188925420338,0.000305822196854747,FALSE
"z_tax.agua",0.168018,-0.013233074222165,0.0389696729244624,0,FALSE
"z_idhm",0.1675735,0.0247278893289835,0.0777196920859944,0.978370684523985,FALSE
"z_desp.educ",0.145944,-0.01037403280767,0.0377700588002314,0.0204153645660664,FALSE
"z_ex.pobr",0.1377955,-0.0118001601980419,0.0520270893133036,0.099930692974952,FALSE
"z_area",0.136787,0.00914983213082786,0.0336536658119552,0.998336830132688,FALSE
"z_ideb5",0.1175315,0.00693789315103644,0.0325520392586554,0.996239308163216,FALSE
"z_sus1k",0.1166035,-0.00535094341332349,0.0301843548792062,0.106008825047276,FALSE
"z_prof1k",0.1162435,-0.00444208035853177,0.0347957458199024,0.316589744431474,FALSE
"z_imuni",0.111683,-0.00510578371615685,0.0250723268747985,0,FALSE
"z_int.asma",0.1107775,0.00531824700661136,0.0296853387305991,0.910609103768816,FALSE
"z_desp.saude",0.104779,-0.000900158147454,0.0300648751367251,0.476674712903063,FALSE
"z_ideb3",0.1040865,0.00341721848917616,0.024006666616341,0.928818820596619,FALSE
"z_tax.hom",0.1032355,0.00386029069628721,0.024465466153819,0.956071312783393,FALSE
"z_ivs.infra",0.100751,0.00252221257277112,0.0251038417878568,0.758940359702931,FALSE
"z_votos",0.099462,-0.002677198682661,0.0216198166817757,0.0856507971710804,FALSE
"z_bolsaf",0.098424,-0.00266209914014056,0.0263935889975736,0.195983703132874,FALSE
"z_ideb9",0.0973385,-0.00290104496450455,0.0265603529609636,0.194784182688505,FALSE
"metrop",0.094115,-0.00096804978846421,0.0869743133423528,0.431286197118525,FALSE
"z_densidade",0.093198,-0.00231351599099756,0.0431248089133451,0.213684842448765,FALSE
"z_pop",0.093096,8.77159757586015e-05,0.0428557536198554,0.363447405552226,FALSE
"z_energia100k",0.0906675,0.00027613849848796,0.0263854911240836,0.520826096501668,FALSE
