"variavel","PIP","Post Mean","Post SD","Cond.Pos.Sign","PIP_maior_igual_05"
"metrop",0.7809245,0.451669191960303,0.337197566331767,1,TRUE
"z_eleitas.fem",0.744129,-0.0937149866340926,0.0788205381892645,0,TRUE
"z_imuni",0.635482,-0.0597886265823868,0.0678017606357448,0,TRUE
"aliadogov",0.6161405,0.111601865264996,0.127705292446932,1,TRUE
"z_ideb9",0.565574,-0.0521519070167464,0.073409668746608,0,TRUE
"z_ivs.capital",0.564409,0.0716600599772127,0.0926139340327501,0.999989366110197,TRUE
"z_leitos1k",0.5635475,0.0561253009301314,0.0764473254694187,0.999951200262666,TRUE
"z_ex.pobr",0.5466175,-0.0848093977991453,0.117416294428198,0.00123212329146981,TRUE
"z_int.resp",0.536522,-0.0529070302878498,0.074086873396338,9.03997322942955e-05,TRUE
"z_sus1k",0.5336,-0.0430660600550765,0.0669838132392847,9.3764940029985e-07,TRUE
"z_bolsaf",0.528492,0.0564153961894557,0.0803143868416867,0.998900649534373,TRUE
"z_area",0.48236,0.0305701056012789,0.0552083266341316,0.999620617190024,FALSE
"z_ideb3",0.4813485,0.030619067722002,0.0539378173094966,0.999825488593078,FALSE
"z_int.circ",0.474931,0.0342941612663217,0.0654126402257816,0.997222754036639,FALSE
"z_emprego",0.467545,-0.035455674212406,0.0733552563009211,0.00199873630831257,FALSE
"z_tax.hom",0.4559945,-0.0233853137148712,0.0499319059415048,0.011231492186068,FALSE
"z_idm",0.455951,-0.0395894357355909,0.08561589405175,0.0210417325595294,FALSE
"z_pop",0.4538175,0.020847485288595,0.140114376327656,0.821856805156258,FALSE
"z_idhm",0.4526715,0.0382093121829192,0.0975106500945615,0.904325762815883,FALSE
"z_ivs.infra",0.4496,-0.0220988299491821,0.0524303010239115,0.0139268243713523,FALSE
"z_densidade",0.4460535,0.0252481386078971,0.139969875428481,0.878162598032131,FALSE
"z_ideb5",0.4309395,0.000959684012947921,0.0571654290215567,0.669302767554622,FALSE
"z_energia100k",0.4306225,-0.0193658607761537,0.0572334449214244,0.0136058880285517,FALSE
"z_prof1k",0.425969,-0.011979917890259,0.058458638554645,0.15557705049736,FALSE
"z_pibpc",0.4231025,-0.00836170363511091,0.0600483116209459,0.325341964682329,FALSE
"z_pop.rural",0.4169285,-0.00528254367878364,0.0522519311350836,0.422299028327111,FALSE
"z_idosos",0.415868,0.00909906403944845,0.0483458264376167,0.897597318111672,FALSE
"z_ivs.renda",0.413353,0.0101149666682372,0.064605188433131,0.842871590834347,FALSE
"z_votos",0.41244,-0.0050583058104893,0.0378051058646239,0.257906603899476,FALSE
"z_desp.saude",0.4105495,0.0123613428763427,0.0555503143526747,0.868946375592261,FALSE
"semiarido",0.408491,0.0135151790545441,0.101359399937807,0.869614013946023,FALSE
"z_desp.educ",0.406067,0.00373627933641279,0.0453538979470587,0.742520320806542,FALSE
"z_int.diab",0.405351,0.00232672644582826,0.0475541557889544,0.659997138489507,FALSE
"z_int.asma",0.405336,-0.0049918131204353,0.0435911774620292,0.203896274566754,FALSE
"z_tax.agua",0.4012255,-0.00307530968324527,0.0357154258952702,0.173842388723349,FALSE
