"variavel","PIP","Post Mean","Post SD","Cond.Pos.Sign","PIP_maior_igual_05"
"metrop",0.633638,0.367777617754186,0.346982068554724,1,TRUE
"z_sus1k",0.447244,-0.0447534456598831,0.0692945446888233,0,FALSE
"z_imuni",0.428436,-0.0336589944006274,0.0556328855825243,0,FALSE
"z_ideb9",0.40467,-0.0391803395103169,0.0694716292237782,0,FALSE
"aliadogov",0.396162,0.054029212216292,0.096495918796324,1,FALSE
"z_leitos1k",0.388408,0.0352210457224424,0.066026378210182,0.99958291,FALSE
"z_bolsaf",0.381386,0.0375770539597397,0.0681297869159473,0.99782897,FALSE
"z_ex.pobr",0.381162,-0.0500855238511931,0.0945208703434454,0.00323222,FALSE
"z_eleitas.fem",0.376348,-0.0276936088276066,0.0564968601953563,5.31e-06,FALSE
"z_ivs.capital",0.368942,0.0335957261567572,0.0680060540078924,0.99986448,FALSE
"z_int.resp",0.361784,-0.0289797959780561,0.0577539271272608,0.0006081,FALSE
"z_idm",0.352744,-0.0351462949220169,0.0784450805158501,0.00834033,FALSE
"z_int.diab",0.348368,0.0243923760175756,0.0553664155902134,0.99931107,FALSE
"z_tax.hom",0.347682,-0.0184956315120846,0.0437699727676937,0.00596522,FALSE
"z_ideb3",0.340992,0.0186892897574738,0.0438938966017221,0.99966568,FALSE
"z_tmi",0.334304,0.0129077354285864,0.0365307859707718,1,FALSE
"z_pop",0.329934,0.0183590631370633,0.110610768535496,0.91328569,FALSE
"z_emprego",0.327094,-0.0174644630709107,0.0553506740734901,0.00526454,FALSE
"z_densidade",0.326606,0.0113947183017847,0.10862341449104,0.82147297,FALSE
"z_prof1k",0.32474,-0.0157112813122341,0.0514950173013833,0.0398411,FALSE
"z_ideb5",0.322412,0.0166954051019739,0.0548024307138867,0.78750171,FALSE
"z_area",0.321104,0.0136373045467692,0.0399332364075067,0.99370297,FALSE
"z_int.circ",0.31726,0.00994452859896473,0.0459333280251594,0.94958079,FALSE
"z_idhm",0.316752,0.0176793650870026,0.073200309441041,0.85800879,FALSE
"z_ivs.infra",0.315588,-0.0113989922607438,0.0416116495257199,0.04173796,FALSE
"z_votos",0.315312,-0.00616766699275112,0.0321031462202428,0.04015705,FALSE
"z_pibpc",0.313206,-0.0058911599367174,0.0486729827655173,0.36794953,FALSE
"z_energia100k",0.311944,-0.00553005737027303,0.0429623731093874,0.1713705,FALSE
"z_idosos",0.311712,0.00652079856023481,0.0395783233084501,0.7896584,FALSE
"z_desp.saude",0.311284,0.0129751808435834,0.0486009665044564,0.91019776,FALSE
"z_ivs.renda",0.308456,0.00621412695701516,0.0518370242135166,0.80756413,FALSE
"z_desp.educ",0.305476,-0.00154330067754822,0.0381336430774622,0.48682057,FALSE
"semiarido",0.304512,0.0179541702872113,0.0850467102737262,0.96846758,FALSE
"z_pop.rural",0.30396,0.00515643421930883,0.0419714963870081,0.79529543,FALSE
"z_int.asma",0.298536,-0.000621103827768686,0.0358505284153295,0.38892462,FALSE
"z_tax.agua",0.297816,0.00153015513190364,0.0287480270243833,0.7165431,FALSE
