"variavel","PIP","Post Mean","Post SD","Cond.Pos.Sign","PIP_maior_igual_05"
"z_idm",0.9113735,0.330728357074093,0.153644384175897,1,TRUE
"z_leitos1k",0.5993855,-0.11158335209154,0.109734802949162,0,TRUE
"z_idosos",0.541962,-0.10241457360437,0.112505567896028,0,TRUE
"z_ivs.renda",0.341733,-0.0644927912063626,0.106975169510944,0,FALSE
"z_eleitas.fem",0.286616,-0.0343766098991303,0.0648308696161131,0,FALSE
"semiarido",0.283969,-0.0928153831509256,0.180693984464522,0,FALSE
"z_emprego",0.252829,-0.0396557561942202,0.0825148356203948,0.000583402356909215,FALSE
"z_int.circ",0.2484315,-0.0339329708742009,0.0727935169599443,4.22625408009854e-05,FALSE
"z_pibpc",0.22735,-0.0339681070378141,0.0785408621875015,0.0141279952393446,FALSE
"z_ivs.capital",0.197896,0.0292053491086152,0.0750110522205889,0.994517322208281,FALSE
"z_int.resp",0.1871675,-0.0207090328506194,0.0566403235969079,0.00275421512655776,FALSE
"aliadogov",0.1851485,0.032615674404037,0.0864444499232464,1,FALSE
"z_pop.rural",0.1734385,-0.0186819971116702,0.0535844448939373,1.72950011099035e-05,FALSE
"z_tax.agua",0.1579805,-0.012520741442356,0.0380872961352485,0,FALSE
"z_int.diab",0.15608,-0.0137301397757775,0.0436475272309322,0.00175550918583419,FALSE
"z_idhm",0.154658,0.0228532702729909,0.074985705025621,0.978601171368859,FALSE
"z_desp.educ",0.136962,-0.0100774759826866,0.0371174076278965,0.017263916347016,FALSE
"z_area",0.1258955,0.00828172915716444,0.0321155527265357,0.998411381910831,FALSE
"z_ex.pobr",0.1255355,-0.011059565400671,0.050012738520157,0.0907392693573133,FALSE
"z_recursofed",0.115258,0.00816130057843117,0.0447545620289469,0.973433516467837,FALSE
"z_prof1k",0.1130325,-0.00524991455852849,0.0349837530104451,0.262583766253644,FALSE
"z_ideb5",0.1098305,0.00707131903037783,0.0332301380999134,0.99735046577631,FALSE
"z_auxem",0.107524,0.00381066832511376,0.0422686838217759,0.822039729975633,FALSE
"z_sus1k",0.105805,-0.00492090525303731,0.0290038199768761,0.109096920274373,FALSE
"z_imuni",0.0987925,-0.00444657718757109,0.0235546787380033,0,FALSE
"z_desp.saude",0.0978335,-0.00139682827602164,0.0290451373264616,0.433098070601174,FALSE
"z_int.asma",0.097758,0.00431387056225161,0.0272972954211225,0.897154196861638,FALSE
"z_tax.hom",0.094187,0.00315070488080924,0.0234499385625349,0.900713475307845,FALSE
"z_ideb3",0.091287,0.00311532660634411,0.0226831978373331,0.935434401042919,FALSE
"z_bolsaf",0.0897885,-0.00241663356967052,0.0251374125548916,0.198950865949036,FALSE
"z_ivs.infra",0.088655,0.00225132283565798,0.0234720026197925,0.766234281234561,FALSE
"z_ideb9",0.0885795,-0.00306318837726031,0.0266811743567921,0.178314395405991,FALSE
"z_votos",0.0881595,-0.00256950556411608,0.0205662862506964,0.0635495893757338,FALSE
"metrop",0.086411,0.000634556087177857,0.0828080810987885,0.492680331210841,FALSE
"z_energia100k",0.0858905,0.000233016542574237,0.0256014341547442,0.516640374884999,FALSE
"z_densidade",0.085322,-0.00202138045613059,0.0412920897708091,0.230145801140093,FALSE
"z_pop",0.0846435,0.000236676288134624,0.0409627253713974,0.385747281515533,FALSE
