"variavel","PIP","Post Mean","Post SD","Cond.Pos.Sign","PIP_maior_igual_05"
"metrop",0.731585,0.419024319523651,0.342744815477728,1,TRUE
"z_eleitas.fem",0.696784,-0.090020643868785,0.0806334627208897,0,TRUE
"z_imuni",0.591278,-0.0579688165592685,0.0687386532028619,0,TRUE
"aliadogov",0.558586,0.101694484566751,0.125981303947657,1,TRUE
"z_ideb9",0.5148815,-0.0469850931669669,0.0709572467555278,0,TRUE
"z_leitos1k",0.500247,0.0495743235234814,0.074473528538942,0.999915042359445,TRUE
"z_ivs.capital",0.489688,0.0586276444700581,0.0871983090742074,0.999868284067549,FALSE
"z_sus1k",0.486659,-0.0394983649875358,0.0656756271032639,2.0535339118356e-06,FALSE
"z_ex.pobr",0.4799735,-0.0711348074108996,0.110473044704925,0.00129381873696152,FALSE
"z_int.resp",0.479229,-0.0455442145829307,0.0703063708265264,0.00011581256349261,FALSE
"z_bolsaf",0.476128,0.0511645833829414,0.0782834526359054,0.998404841230026,FALSE
"z_ideb3",0.4307515,0.0271256523471457,0.051461396196916,0.999827045706527,FALSE
"z_int.circ",0.421585,0.0287669707462265,0.0613029952280545,0.997201039296986,FALSE
"z_area",0.418083,0.0236343786319271,0.0506172471506016,0.998655767919695,FALSE
"z_idm",0.4173645,-0.0391977910500819,0.0850060206346715,0.0212488141299871,FALSE
"z_emprego",0.4140355,-0.0297988385662179,0.0683278566984141,0.0020481337408628,FALSE
"z_pop",0.4034835,0.018624067421885,0.128483005446517,0.829427968009869,FALSE
"z_tax.hom",0.403335,-0.0211224809010053,0.049823138559881,0.0213408179320912,FALSE
"z_idhm",0.4022735,0.0340371894930541,0.0914453546879732,0.913046721669934,FALSE
"z_ivs.infra",0.399469,-0.0172099823717218,0.0489033622282314,0.0219992065372782,FALSE
"z_densidade",0.398451,0.021841720780202,0.128240652695127,0.884375992835656,FALSE
"z_auxem",0.389951,-0.0461710155085522,0.13135661881249,0.0459955245554954,FALSE
"z_energia100k",0.3854785,-0.0146788645611384,0.0532254445006849,0.0292104441155862,FALSE
"z_ideb5",0.384514,0.000966783089642952,0.0543888307719715,0.64623914844596,FALSE
"z_recursofed",0.378515,0.0394662075301211,0.132695808687125,0.749016553759428,FALSE
"z_prof1k",0.3783715,-0.0113563395162547,0.0555014362469388,0.153577897920562,FALSE
"z_pop.rural",0.376046,-0.00684918035002729,0.0495234839066311,0.257602792792597,FALSE
"z_pibpc",0.3739325,-0.00749636040920005,0.0560943988374739,0.336547373397191,FALSE
"z_idosos",0.3712955,0.0103121716181532,0.0477141911599864,0.927880889263875,FALSE
"z_ivs.renda",0.3683025,0.00857373086242842,0.060985697839166,0.825814374612527,FALSE
"z_desp.saude",0.3682855,0.00839099226618607,0.0514053582780816,0.839532099890235,FALSE
"z_votos",0.366096,-0.00543127395152598,0.0356166992306701,0.123798126175539,FALSE
"z_int.asma",0.3610375,-0.00538731358037745,0.0414576788404019,0.199545750046089,FALSE
"z_desp.educ",0.3608855,0.00378459143408055,0.0426756802676774,0.748247021073512,FALSE
"semiarido",0.3605175,0.010756712522605,0.0948546572186074,0.823622988829141,FALSE
"z_int.diab",0.359226,0.00191047217748243,0.0448313892430251,0.645468315509178,FALSE
"z_tax.agua",0.3508635,-0.00281382973539039,0.0331450451005726,0.172478758740579,FALSE
