"especificacao","desfecho","cadeia","semente","tamanho_medio_modelo","iteracoes","burn_in","tempo","modelos_visitados","percentual_visitado","corr_PMP","prior_modelo","g_prior","shrinkage"
"sensibilidade_tmi_pmm_refinamento/imputacao_01_casos","casos","cadeia_1",20200731,"17.6092","5e+05","1e+05","38.42928 secs","304771","0.00044","0.9784","random / 18","hyper (a=2.01087)","Av=0.8416, Stdev=0.076"
