"variavel","PIP","Post Mean","Post SD","Cond.Pos.Sign","PIP_maior_igual_05"
"z_idm",0.997038,0.436225952010617,0.123935848659577,1,TRUE
"z_leitos1k",0.988044,-0.260040549324075,0.0853528999733543,0,TRUE
"metrop",0.979708,-0.87889610414077,0.299845646583151,0,TRUE
"z_int.circ",0.748402,-0.133599330154103,0.106197810958336,0,TRUE
"z_ivs.renda",0.716226,-0.138819559450469,0.12070019929571,0,TRUE
"z_idosos",0.688744,-0.0955002425483581,0.0937344441446367,0,TRUE
"z_bolsaf",0.619746,-0.097115109814243,0.101690897232526,6.45e-06,TRUE
"z_int.asma",0.563504,0.069438685613407,0.0822722072668381,0.99980124,TRUE
"z_tax.hom",0.552562,0.0565193073399027,0.0703781345455414,0.9999819,TRUE
"z_tax.agua",0.50361,-0.0435145668829512,0.0606048518715759,0,TRUE
"z_ideb5",0.503244,0.0449940364793604,0.0717684938819157,0.9979811,TRUE
"semiarido",0.496604,-0.10782775060698,0.163988021291871,0,FALSE
"z_ideb9",0.489948,0.0397514753588839,0.0695764991289664,0.99690579,FALSE
"z_sus1k",0.482322,0.0492475815251838,0.0728208654634881,0.99995024,FALSE
"z_pibpc",0.470954,-0.0568837824075263,0.0888486198454737,0.00114236,FALSE
"z_ex.pobr",0.468854,0.0804816187936705,0.127655970957503,0.96347264,FALSE
"z_ideb3",0.42802,-0.0302156281325273,0.0551446081335348,0.00051399,FALSE
"z_emprego",0.423176,-0.0432035200840271,0.0802998826425266,0.00097832,FALSE
"z_densidade",0.420402,-0.0281572574196633,0.12689473569167,0.17498965,FALSE
"z_ivs.infra",0.419346,0.0284850500752294,0.0577008826151764,0.99763441,FALSE
"z_pop",0.418342,-0.0357622064081703,0.128643307011275,0.08130668,FALSE
"z_prof1k",0.404456,0.0294643710583941,0.0676624380411298,0.98699982,FALSE
"z_pop.rural",0.395216,-0.0298237135780239,0.063337890063155,0.00525788,FALSE
"z_int.diab",0.391952,-0.0290917984897028,0.0620247470357324,0.02438564,FALSE
"z_eleitas.fem",0.38736,0.0175584119210795,0.0461291050232281,0.99071665,FALSE
"z_imuni",0.369542,0.0156039781153778,0.0424357491246413,0.99970775,FALSE
"z_int.resp",0.343698,0.0154838521719644,0.0529180197965634,0.93124196,FALSE
"z_desp.educ",0.34012,-0.0104668223697588,0.0450552389102208,0.05523933,FALSE
"z_votos",0.338106,0.00853829675162924,0.0365773078929736,0.98403459,FALSE
"z_idhm",0.3306,0.0121375112216213,0.0751667962789593,0.77805203,FALSE
"z_ivs.capital",0.326322,0.003653684384521,0.0542948934286894,0.68592985,FALSE
"z_desp.saude",0.322874,0.00552993766737288,0.0502371387057203,0.68227234,FALSE
"z_energia100k",0.322318,0.00770561651511464,0.049171328250632,0.81742255,FALSE
"aliadogov",0.32187,-0.0117592481306465,0.0681983836149651,0.03397645,FALSE
"z_area",0.320172,0.00169661820811488,0.0382498770713105,0.63882538,FALSE
"z_tmi",0.315796,-0.00292171393420746,0.0329120443921159,0.15562578,FALSE
