"variavel","PIP","Post Mean","Post SD","Cond.Pos.Sign","PIP_maior_igual_05"
"z_idm",0.912428,0.331984902409818,0.15440613620072,1,TRUE
"z_leitos1k",0.617372,-0.115559210715858,0.109536860970047,0,TRUE
"z_idosos",0.525076,-0.0959673961178548,0.109278571565917,0,TRUE
"z_ivs.renda",0.358456,-0.0682890488562649,0.109075635542391,0,FALSE
"z_eleitas.fem",0.289364,-0.0347786902544613,0.0652290045870143,0,FALSE
"semiarido",0.28434,-0.0941657597163685,0.18146935375253,0,FALSE
"z_emprego",0.256084,-0.0402487007994736,0.0830006708400587,0.0002343,FALSE
"z_int.circ",0.250116,-0.0340504444268976,0.0729106773349283,0,FALSE
"z_pibpc",0.240808,-0.0362712737215267,0.080774947946151,0.01493306,FALSE
"z_ivs.capital",0.200956,0.0291279857036327,0.0748491588309528,0.99367026,FALSE
"aliadogov",0.190544,0.0331900881622465,0.0868527472124292,1,FALSE
"z_int.resp",0.19008,-0.0211593492176606,0.057282780444972,0.00166246,FALSE
"z_pop.rural",0.176104,-0.0189468746408981,0.0540452246076523,2.271e-05,FALSE
"z_tax.agua",0.167504,-0.013310495492499,0.0391379812550332,0,FALSE
"z_int.diab",0.161712,-0.0146533469928995,0.0448497501448616,0.00022262,FALSE
"z_idhm",0.154184,0.0225809301035392,0.0745389063924659,0.97981632,FALSE
"z_desp.educ",0.148504,-0.011004888633926,0.0386574363116722,0.01573022,FALSE
"z_ex.pobr",0.133628,-0.011837809435485,0.0518472007293912,0.10491813,FALSE
"z_area",0.119628,0.00794316882011228,0.0315678449520423,0.99943157,FALSE
"z_prof1k",0.118168,-0.00450866267814523,0.0350322301155418,0.32072981,FALSE
"z_sus1k",0.116464,-0.00564823596414669,0.0304507068081554,0.08390576,FALSE
"z_ideb5",0.115308,0.00682111235663542,0.0321019609322428,0.9962882,FALSE
"z_int.asma",0.109832,0.00504550487756405,0.0291880877208516,0.902797,FALSE
"z_tmi",0.108808,0.00456916406799419,0.0242564693947773,0.99566208,FALSE
"z_imuni",0.105408,-0.00493822733981687,0.0246260970852242,0,FALSE
"z_desp.saude",0.102728,-0.00135417287864507,0.0298614974463271,0.43871194,FALSE
"z_ideb3",0.098324,0.00313839743032943,0.0231506771577336,0.92453521,FALSE
"z_tax.hom",0.097844,0.00378254498200171,0.0240486385933917,0.95821921,FALSE
"z_densidade",0.096604,-0.00228056993930709,0.0410726947781905,0.20810732,FALSE
"z_bolsaf",0.092108,-0.00248617451621532,0.0252575650834042,0.19299084,FALSE
"z_ivs.infra",0.091648,0.00236609895732452,0.0241241178533819,0.75890363,FALSE
"metrop",0.091156,5.44680618919128e-06,0.0850704443344596,0.47917855,FALSE
"z_energia100k",0.08818,0.000338448293763538,0.0259234294554641,0.53495124,FALSE
"z_ideb9",0.087804,-0.0026540825008015,0.0252998383153126,0.19292971,FALSE
"z_votos",0.087396,-0.00248400223396653,0.0203870044840455,0.0650373,FALSE
"z_pop",0.084288,3.92644762203974e-05,0.040082050367037,0.35383447,FALSE
