"variavel","PIP","Post Mean","Post SD","Cond.Pos.Sign","PIP_maior_igual_05"
"z_idm",0.994816,0.431598016577804,0.125287956409162,1,TRUE
"z_leitos1k",0.985596,-0.260984403420268,0.0862183689344987,0,TRUE
"metrop",0.976892,-0.877189567249474,0.30285539927819,0,TRUE
"z_int.circ",0.724664,-0.128959965087493,0.106905620965684,0,TRUE
"z_ivs.renda",0.714424,-0.138951616660986,0.120738292645944,0,TRUE
"z_idosos",0.68888,-0.097490489230273,0.094514382486189,0,TRUE
"z_bolsaf",0.58854,-0.0911188853438152,0.100670236345586,0,TRUE
"z_int.asma",0.526104,0.0640528362918901,0.0809713458512617,1,TRUE
"z_tax.hom",0.52174,0.053189955427372,0.0695163943144435,0.99996167,TRUE
"semiarido",0.484796,-0.107560220627846,0.165165644673986,0,FALSE
"z_tax.agua",0.482608,-0.0415352400108013,0.0599629876243046,0,FALSE
"z_ideb5",0.475736,0.0431039543948541,0.0706071845782299,0.99756167,FALSE
"z_ideb9",0.470552,0.0392653332603273,0.0688409845767088,0.99643823,FALSE
"z_sus1k",0.458976,0.046572383283072,0.0715362004765014,0.99946838,FALSE
"z_pibpc",0.442832,-0.0535316267725559,0.0873294331933796,0.00231239,FALSE
"z_ex.pobr",0.4387,0.0749703637257289,0.124697653615343,0.96457716,FALSE
"z_emprego",0.400688,-0.0408722746864672,0.0785714149310145,0.00188675,FALSE
"z_ideb3",0.39976,-0.0281762655643829,0.0538238798334551,0.00165099,FALSE
"z_densidade",0.39536,-0.0278320400893348,0.119657592299215,0.14994941,FALSE
"z_pop",0.391116,-0.0329019116956514,0.121048389071636,0.0797615,FALSE
"z_ivs.infra",0.387184,0.0264997917045616,0.0561716551102261,0.99710732,FALSE
"z_prof1k",0.380524,0.0281862722863291,0.0663021017313042,0.98691278,FALSE
"z_pop.rural",0.37032,-0.0278752873346531,0.0617236243503169,0.00564917,FALSE
"z_int.diab",0.365472,-0.0265646423607868,0.0597706486631479,0.02392523,FALSE
"z_imuni",0.351568,0.0154493055142247,0.0420387719894361,0.99997724,FALSE
"z_eleitas.fem",0.349684,0.0161376276723259,0.0443723031693824,0.98920168,FALSE
"z_desp.educ",0.318584,-0.0100919022091242,0.0436962279474828,0.05593501,FALSE
"z_int.resp",0.316572,0.0142996843667574,0.0509719096958555,0.93309579,FALSE
"z_votos",0.311288,0.00808445958815044,0.0353244330157883,0.98203593,FALSE
"z_area",0.306176,0.00150570339550383,0.0373580772527862,0.61919941,FALSE
"z_energia100k",0.306152,0.00740354727464298,0.0479994383309737,0.81441898,FALSE
"z_idhm",0.305072,0.0101889757580684,0.0713881905658536,0.7577621,FALSE
"z_desp.saude",0.30124,0.0054276173032329,0.0484493372353433,0.7012349,FALSE
"z_ivs.capital",0.300284,0.00281152410366291,0.0517672502285504,0.6773188,FALSE
"aliadogov",0.29578,-0.0109314807877474,0.0655611005559638,0.0322537,FALSE
"z_tmi",0.287876,-0.00290663394533664,0.0315484333448776,0.14552099,FALSE
