"variavel","PIP","Post Mean","Post SD","Cond.Pos.Sign","PIP_maior_igual_05"
"z_idm",0.995936,0.432561280429333,0.124675944504245,1,TRUE
"z_leitos1k",0.9882,-0.261682924005783,0.0850903262181672,0,TRUE
"metrop",0.977148,-0.876632400198655,0.302127252126787,0,TRUE
"z_int.circ",0.73704,-0.131784841045593,0.106732559187414,0,TRUE
"z_ivs.renda",0.713556,-0.138588130752349,0.120809651868935,0,TRUE
"z_idosos",0.681668,-0.0957847243641499,0.0940589807277397,0,TRUE
"z_bolsaf",0.609952,-0.0947927741941149,0.101163241259949,1.967e-05,TRUE
"z_int.asma",0.546448,0.0667161701334484,0.0814951849220474,0.99994876,TRUE
"z_tax.hom",0.543888,0.0552429625014607,0.0699888549925598,0.99994852,TRUE
"z_tax.agua",0.497576,-0.042478271674923,0.0600829843433961,0,FALSE
"z_ideb5",0.496276,0.0450580030288137,0.0717179596240939,0.99755781,FALSE
"semiarido",0.488832,-0.108527847579385,0.165540419184043,0,FALSE
"z_sus1k",0.480976,0.0486817341460531,0.0724154505659859,0.99999168,FALSE
"z_ideb9",0.476648,0.0387426467873088,0.0685790054684605,0.99644182,FALSE
"z_pibpc",0.462456,-0.055547921547298,0.0881911535086467,0.00174719,FALSE
"z_ex.pobr",0.451868,0.0763045252565169,0.125441855574517,0.96072304,FALSE
"z_densidade",0.425512,-0.0304715275776626,0.12312983858389,0.14552821,FALSE
"z_emprego",0.41514,-0.0426673751462489,0.0800660197674388,0.0021294,FALSE
"z_ideb3",0.408884,-0.0292003564874551,0.0545602336789633,0.00110545,FALSE
"z_pop",0.398576,-0.0327506070162854,0.123544449503824,0.0860664,FALSE
"z_ivs.infra",0.387348,0.0263617801269976,0.0560683869163677,0.99751128,FALSE
"z_prof1k",0.386652,0.0297474423570173,0.0673178421693158,0.99121691,FALSE
"z_int.diab",0.385376,-0.0281407888482467,0.0612034487270388,0.02530516,FALSE
"z_pop.rural",0.379852,-0.0281868853657951,0.0620176066104661,0.00572855,FALSE
"z_imuni",0.368712,0.01618243273423,0.0428345196089462,0.9999783,FALSE
"z_eleitas.fem",0.358872,0.0156883711304295,0.0444164430327795,0.98517577,FALSE
"z_tmi",0.3427,-0.0122879304700897,0.0379843198932699,0.00012839,FALSE
"z_desp.educ",0.33582,-0.0104534951233094,0.0448423242048956,0.06090167,FALSE
"z_int.resp",0.335716,0.0142486926346581,0.052028918982813,0.91834765,FALSE
"z_idhm",0.323592,0.0121373852868222,0.0744777103970901,0.77396227,FALSE
"z_ivs.capital",0.320084,0.0038860397527216,0.0539170040102964,0.68726959,FALSE
"z_desp.saude",0.317324,0.0068712317768147,0.0500974222569149,0.78232973,FALSE
"z_votos",0.316504,0.0082016366564173,0.0355473510622152,0.98444253,FALSE
"aliadogov",0.312924,-0.0112193508011125,0.0672287119355104,0.03372065,FALSE
"z_energia100k",0.31188,0.00682947855130696,0.0482253171930137,0.79544697,FALSE
"z_area",0.29668,0.00156322879064909,0.0368026987717118,0.63423217,FALSE
