"variavel","PIP","Post Mean","Post SD","Cond.Pos.Sign","PIP_maior_igual_05"
"z_idm",0.993796,0.432142301484523,0.126688309922211,1,TRUE
"z_leitos1k",0.987324,-0.260824356304143,0.0856670941089364,0,TRUE
"metrop",0.977344,-0.871566800317112,0.302086246282046,0,TRUE
"z_int.circ",0.73728,-0.130893000870732,0.106205448001193,0,TRUE
"z_ivs.renda",0.73042,-0.143138820259095,0.121122576034997,0,TRUE
"z_idosos",0.698244,-0.0970274441209489,0.0939118058793227,0,TRUE
"z_bolsaf",0.611112,-0.0961077644838628,0.101926535034909,0,TRUE
"z_int.asma",0.550556,0.0676060529064269,0.0818638529254409,0.99998547,TRUE
"z_tax.hom",0.545,0.0550960342084565,0.0697377885943954,0.99991927,TRUE
"z_ideb5",0.508868,0.0449489066424683,0.0719290871488065,0.99717805,TRUE
"z_tax.agua",0.505548,-0.0430287945435468,0.0601885613244481,0,TRUE
"z_sus1k",0.503072,0.0510128501687345,0.0734438986697386,0.99987278,TRUE
"semiarido",0.495344,-0.107440309892612,0.16405103573008,0,FALSE
"z_ideb9",0.487676,0.0384843188247356,0.0689806128898497,0.99681756,FALSE
"z_pibpc",0.484716,-0.0578935134939732,0.0892415008604299,0.00135337,FALSE
"z_ex.pobr",0.477496,0.0823803265352024,0.128292562573412,0.96660077,FALSE
"z_emprego",0.433608,-0.0444869576416664,0.0811362278856991,0.00152211,FALSE
"z_ideb3",0.42882,-0.0298077276952924,0.054785995265658,0.00219206,FALSE
"z_densidade",0.425212,-0.0273778871031118,0.128508362547808,0.18567679,FALSE
"z_pop",0.423952,-0.0363987463854323,0.130364267559122,0.07810318,FALSE
"z_ivs.infra",0.413312,0.0275777587916484,0.0571006316203947,0.99711598,FALSE
"z_prof1k",0.407424,0.030721933647242,0.0684730936816546,0.98975024,FALSE
"z_int.diab",0.40608,-0.0303712175958901,0.062930777472445,0.02226162,FALSE
"z_pop.rural",0.39764,-0.0297893564531336,0.0632963348370366,0.00555276,FALSE
"z_eleitas.fem",0.386712,0.0164871537371276,0.0456538546073411,0.98328472,FALSE
"z_imuni",0.374404,0.0160943728651707,0.0428064774301457,0.99990385,FALSE
"z_int.resp",0.36486,0.0159489120506555,0.0541541429337091,0.92546182,FALSE
"z_tmi",0.345832,-0.0118323254080384,0.0378569483700248,0,FALSE
"z_desp.educ",0.34392,-0.0102404451989351,0.0451422930428173,0.05540823,FALSE
"z_idhm",0.340732,0.013222876421985,0.0766149021645159,0.7868941,FALSE
"z_votos",0.340056,0.00846609187452251,0.0365494688994522,0.98321453,FALSE
"z_ivs.capital",0.339664,0.00473792304604211,0.0555695191901946,0.71295162,FALSE
"z_desp.saude",0.33772,0.00693949228076881,0.0516855885503442,0.76796163,FALSE
"aliadogov",0.331872,-0.0122370070405316,0.0691619407337564,0.0301562,FALSE
"z_energia100k",0.331708,0.00770543972374632,0.0498502457705631,0.8150542,FALSE
"z_area",0.326856,0.00186557555301758,0.0387075527086092,0.64719632,FALSE
