"variavel","PIP","Post Mean","Post SD","Cond.Pos.Sign","PIP_maior_igual_05"
"metrop",0.763476,0.442011382866778,0.34015671621905,1,TRUE
"z_eleitas.fem",0.709136,-0.0879137744754313,0.0792078248208098,0,TRUE
"z_imuni",0.61766,-0.0590463716499257,0.0680741146517734,0,TRUE
"aliadogov",0.585028,0.106653639750745,0.127393241278742,1,TRUE
"z_ideb9",0.545152,-0.0506300366208582,0.0727146752685861,0,TRUE
"z_leitos1k",0.535868,0.0539978672962288,0.0757015300031657,0.99995521,TRUE
"z_ivs.capital",0.528912,0.0647696023887471,0.0895693651237309,0.99998487,TRUE
"z_ex.pobr",0.516064,-0.0780490363005974,0.114197599689134,0.00175172,TRUE
"z_sus1k",0.510568,-0.0418006860443931,0.0664358429805835,0,TRUE
"z_int.resp",0.50386,-0.0480367829795195,0.0716590500971615,2.382e-05,TRUE
"z_bolsaf",0.498464,0.052857514161731,0.0788126039381799,0.99868396,FALSE
"z_area",0.458276,0.0286139725769047,0.0537301808192466,0.99931046,FALSE
"z_ideb3",0.456044,0.0288602521479745,0.0528714963892822,0.99965793,FALSE
"z_int.circ",0.439516,0.0318631038390267,0.0634124143933294,0.99757916,FALSE
"z_emprego",0.431356,-0.0314964755364837,0.0699195939475261,0.00235536,FALSE
"z_tax.hom",0.42748,-0.021013018240577,0.0481580338147792,0.01357724,FALSE
"z_ivs.infra",0.42544,-0.0207745874103649,0.0511297590396556,0.01395261,FALSE
"z_pop",0.424296,0.0204723531491098,0.131116981576343,0.82817656,FALSE
"z_idm",0.423448,-0.0340007763049738,0.0812042527457323,0.0296707,FALSE
"z_densidade",0.423208,0.0228831660962429,0.130916284976252,0.87382091,FALSE
"z_idhm",0.419068,0.0335365961187571,0.0929453345463502,0.88764592,FALSE
"z_energia100k",0.40526,-0.0172901681525233,0.055055734261098,0.01933574,FALSE
"z_ideb5",0.402184,0.00141844591539862,0.0550991019354501,0.66574503,FALSE
"z_prof1k",0.397032,-0.0128555275307662,0.0569872218908732,0.1428298,FALSE
"z_tmi",0.393984,0.0123752460784686,0.0387971091547754,1,FALSE
"z_pop.rural",0.392604,-0.00676913909878602,0.0509392396412778,0.34699596,FALSE
"z_pibpc",0.391332,-0.00881809137965018,0.0575816822589976,0.25328877,FALSE
"z_idosos",0.386544,0.00839902930500562,0.0462679415868446,0.89005133,FALSE
"z_votos",0.38438,-0.00557686313451224,0.0367381660077354,0.19707581,FALSE
"semiarido",0.382744,0.0122474104302549,0.0975797886433559,0.84446,FALSE
"z_ivs.renda",0.382728,0.0105840083548052,0.0624878451533451,0.83281077,FALSE
"z_desp.saude",0.377876,0.00886731758468402,0.0526737304760314,0.82478908,FALSE
"z_int.diab",0.377188,0.00176136126801932,0.0454689177569374,0.63078359,FALSE
"z_desp.educ",0.375216,0.00239710821665272,0.0433618824880209,0.69234787,FALSE
"z_int.asma",0.3725,-0.00385989299453536,0.0414515509730257,0.24649664,FALSE
"z_tax.agua",0.365708,-0.00314962218984631,0.0340412428873612,0.15606987,FALSE
