"variavel","PIP","Post Mean","Post SD","Cond.Pos.Sign","PIP_maior_igual_05"
"z_idm",0.994868,0.434820441536339,0.126041544969151,1,TRUE
"z_leitos1k",0.990148,-0.260781181709256,0.0846313065740836,0,TRUE
"metrop",0.975816,-0.873440070437034,0.303834189582286,0,TRUE
"z_int.circ",0.746688,-0.132845000182797,0.1060560221826,0,TRUE
"z_ivs.renda",0.725804,-0.141824979154181,0.121065094981622,0,TRUE
"z_idosos",0.684496,-0.0947937970345799,0.0935316730918965,0,TRUE
"z_bolsaf",0.60746,-0.096336018215861,0.102386085219531,0,TRUE
"z_int.asma",0.563904,0.0693128118019547,0.0822433354859753,0.99988651,TRUE
"z_tax.hom",0.555076,0.0563559489494821,0.0701688170443788,0.99997838,TRUE
"z_ideb5",0.514836,0.0457977138347027,0.0722371586895148,0.99763031,TRUE
"z_tax.agua",0.506816,-0.0434990141617105,0.0605165590235913,0,TRUE
"z_sus1k",0.502164,0.051104800902961,0.0735292527017949,0.99999203,TRUE
"semiarido",0.502056,-0.109710079763109,0.165353560961507,0,TRUE
"z_ideb9",0.487684,0.0389447957544824,0.0691530925192156,0.99690783,FALSE
"z_pibpc",0.486188,-0.0582669068927671,0.0895302885610067,0.00214732,FALSE
"z_ex.pobr",0.481492,0.0823519874839051,0.128571781635451,0.96549891,FALSE
"z_ideb3",0.437708,-0.030491839641053,0.0553178394163894,0.00142561,FALSE
"z_emprego",0.4354,-0.0444611319639907,0.0812506222922698,0.00181902,FALSE
"z_densidade",0.4216,-0.0280831855262365,0.126431465443524,0.17274194,FALSE
"z_pop",0.419108,-0.0359060092290414,0.128146926881721,0.07790832,FALSE
"z_ivs.infra",0.4185,0.027974556500241,0.057324899123396,0.99617682,FALSE
"z_int.diab",0.400816,-0.0295732732035876,0.0623952223055875,0.0250489,FALSE
"z_prof1k",0.400772,0.029902297500904,0.0677646338699408,0.99106724,FALSE
"z_pop.rural",0.395816,-0.0298624138011543,0.0633105506491024,0.00454757,FALSE
"z_eleitas.fem",0.376432,0.0165321569334854,0.0452909770909176,0.98779062,FALSE
"z_imuni",0.375084,0.0159429877782394,0.0427160721020386,0.99989336,FALSE
"z_votos",0.350748,0.00897708980307921,0.0372655519052141,0.98307617,FALSE
"z_int.resp",0.350536,0.0152670170204333,0.0531190222309402,0.9262615,FALSE
"z_desp.educ",0.347204,-0.0105760246407555,0.0453875722173188,0.05844403,FALSE
"z_ivs.capital",0.342876,0.00430112145941644,0.0558773777260205,0.69383684,FALSE
"z_idhm",0.338324,0.013213184294392,0.076601394141257,0.78321372,FALSE
"z_tmi",0.338136,-0.0086795713852057,0.0357324034947421,0.00184541,FALSE
"z_desp.saude",0.33652,0.00665610325988746,0.051502504758041,0.74758112,FALSE
"aliadogov",0.333156,-0.0122648937941471,0.0693800595809304,0.03235721,FALSE
"z_energia100k",0.332112,0.00774113031401398,0.0499397220529959,0.81162981,FALSE
"z_area",0.320756,0.00196771544169818,0.0382271244444897,0.65530185,FALSE
