"variavel","PIP","Post Mean","Post SD","Cond.Pos.Sign","PIP_maior_igual_05"
"metrop",0.7862,0.460687570180988,0.338280992886633,1,TRUE
"z_eleitas.fem",0.718944,-0.0877601798503782,0.0788167406149355,0,TRUE
"z_imuni",0.623144,-0.0597440211500203,0.0681539942272398,0,TRUE
"aliadogov",0.602344,0.108903830778567,0.127266506450927,1,TRUE
"z_ideb9",0.556444,-0.0516274760002785,0.0728597791724452,0,TRUE
"z_leitos1k",0.553304,0.0564716434038586,0.0769531645885347,0.99999277,TRUE
"z_ivs.capital",0.5351,0.0642167306978089,0.0890392278779861,0.99998505,TRUE
"z_sus1k",0.526904,-0.0437837790088045,0.0673491019446803,0,TRUE
"z_int.resp",0.51962,-0.0493161081640418,0.0723607529128173,0.00014626,TRUE
"z_ex.pobr",0.51762,-0.0786707388234948,0.114547686357912,0.00169236,TRUE
"z_bolsaf",0.517424,0.0551189016965774,0.0797539688347546,0.99871672,TRUE
"z_ideb3",0.467132,0.0296683925332631,0.0534225515497194,0.99981162,FALSE
"z_int.circ",0.461488,0.0336483981885884,0.0648691753145693,0.99746039,FALSE
"z_area",0.460628,0.0289907606062124,0.054061106797499,0.99961791,FALSE
"z_tmi",0.44492,0.0216962802396126,0.0457049979222198,1,FALSE
"z_emprego",0.43994,-0.0315141430503686,0.0703773422292117,0.00211847,FALSE
"z_idm",0.438644,-0.0345307605946282,0.0822557235919397,0.03602922,FALSE
"z_densidade",0.435032,0.0231221888840313,0.130844457710174,0.87960426,FALSE
"z_ivs.infra",0.434756,-0.0213744254139423,0.05179929149173,0.01721425,FALSE
"z_tax.hom",0.433088,-0.0213657900172751,0.0485073400189767,0.0152394,FALSE
"z_pibpc",0.416996,-0.00943212667228006,0.05951096754608,0.23223244,FALSE
"z_idhm",0.41526,0.0325375391721588,0.0921634262477375,0.89039156,FALSE
"z_ideb5",0.413332,0.00122550040202801,0.0560327306794478,0.64840854,FALSE
"z_pop",0.412072,0.0205134619330332,0.130592243329875,0.85230736,FALSE
"z_energia100k",0.4033,-0.0165411510279388,0.0547539174286769,0.02166129,FALSE
"z_ivs.renda",0.402392,0.0112090885775961,0.0639797845827905,0.84714408,FALSE
"z_prof1k",0.40216,-0.014194250908752,0.058114150531667,0.12475632,FALSE
"z_desp.educ",0.399116,0.00194784993278698,0.0448080131721944,0.67377905,FALSE
"z_idosos",0.398792,0.00863014445963963,0.047072274339279,0.88898473,FALSE
"z_pop.rural",0.393056,-0.00679859466745767,0.0509107406684045,0.34465318,FALSE
"z_int.diab",0.388452,0.00233137450558476,0.0463206550116527,0.6562973,FALSE
"z_desp.saude",0.387704,0.00846093342464854,0.0531495880041156,0.81114458,FALSE
"z_votos",0.387248,-0.00561885869781254,0.0368285354337111,0.14136677,FALSE
"z_int.asma",0.385308,-0.00415282074493323,0.0423208546632766,0.2372855,FALSE
"z_tax.agua",0.378564,-0.00318457677832946,0.0346614987912257,0.15784914,FALSE
"semiarido",0.377212,0.0114026034066046,0.0969596650315828,0.83524384,FALSE
