"especificacao","desfecho","cadeia","semente","tamanho_medio_modelo","iteracoes","burn_in","tempo","modelos_visitados","percentual_visitado","corr_PMP","prior_modelo","g_prior","shrinkage"
"sensibilidade_tmi_pmm_refinamento/imputacao_05_casos","casos","cadeia_1",20200731,"17.0012","5e+05","1e+05","37.43268 secs","306042","0.00045","0.9735","random / 18","hyper (a=2.01087)","Av=0.8454, Stdev=0.074"
