"variavel","PIP","Post Mean","Post SD","Cond.Pos.Sign","PIP_maior_igual_05"
"z_idm",0.996762,0.43270479867985,0.124121128204977,1,TRUE
"z_leitos1k",0.987538,-0.261493378964336,0.0854191043406554,0,TRUE
"metrop",0.978972,-0.878720664284529,0.30063545404009,0,TRUE
"z_int.circ",0.7335,-0.130495072411848,0.106617725351572,0,TRUE
"z_ivs.renda",0.70598,-0.137386299452067,0.121049643310611,0,TRUE
"z_idosos",0.691314,-0.0974702757839584,0.0941602818475867,0,TRUE
"z_bolsaf",0.594236,-0.0924779415105757,0.100967027807198,1.01e-05,TRUE
"z_int.asma",0.529444,0.0643518882164938,0.0810307804941341,0.99990178,TRUE
"z_tax.hom",0.52519,0.0534065366048024,0.0695345449462654,0.99993907,TRUE
"z_tax.agua",0.490892,-0.0421061728528053,0.0600909781847972,0,FALSE
"z_ideb5",0.480008,0.0437276564514546,0.0708480778601004,0.99792503,FALSE
"semiarido",0.476784,-0.105326881427832,0.16366117457275,0,FALSE
"z_ideb9",0.472446,0.0393340152327705,0.068696843950478,0.99756163,FALSE
"z_sus1k",0.465958,0.0471276195419517,0.0717754895471435,0.99980685,FALSE
"z_pibpc",0.450912,-0.0542901884533947,0.0875070920405001,0.00116209,FALSE
"z_ex.pobr",0.437964,0.0737534198651154,0.124180144334974,0.95992365,FALSE
"z_ideb3",0.410662,-0.0289681394814193,0.0543851039369708,0.00085715,FALSE
"z_densidade",0.407956,-0.0283465794125262,0.122024879886982,0.15304101,FALSE
"z_emprego",0.403648,-0.0415062663624002,0.0791335068176944,0.00145176,FALSE
"z_pop",0.403094,-0.0335482135699518,0.123397698478378,0.08328082,FALSE
"z_ivs.infra",0.40232,0.0276649607329993,0.057057141577035,0.99781269,FALSE
"z_prof1k",0.38209,0.0287097896771214,0.0664854219171817,0.98941611,FALSE
"z_int.diab",0.370706,-0.0269106605914036,0.0602346235650977,0.02648999,FALSE
"z_pop.rural",0.363048,-0.0271506731121067,0.0610256685701033,0.00514533,FALSE
"z_imuni",0.358122,0.015854306352119,0.0424335227872707,0.99981571,FALSE
"z_eleitas.fem",0.350638,0.0157859836052158,0.0441570628754567,0.98880897,FALSE
"z_int.resp",0.332992,0.0148444713978166,0.0521407884138942,0.92749375,FALSE
"z_desp.educ",0.320706,-0.0100080192811175,0.0437737586455641,0.06137085,FALSE
"z_tmi",0.315824,-0.00829621407697215,0.0347355967233559,0.00177314,FALSE
"z_idhm",0.314466,0.0115083528254936,0.0732416544174301,0.76933595,FALSE
"z_votos",0.3135,0.00821212181614143,0.0354753036836504,0.98440829,FALSE
"z_ivs.capital",0.313382,0.00360575715947167,0.0532616471708243,0.68235572,FALSE
"z_desp.saude",0.308594,0.00634617633067549,0.0493548888047454,0.75638541,FALSE
"aliadogov",0.305504,-0.0111919083341908,0.0665667249478301,0.0319603,FALSE
"z_energia100k",0.303662,0.00690661629369299,0.0476655641903868,0.80239213,FALSE
"z_area",0.302378,0.00152725627057065,0.0371742478611969,0.62755888,FALSE
